2025-08-02 15:02:44,34.0,51.0,65.0,3159,2582,538,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:02:55,34.0,51.0,64.0,3102,2555,511,1,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:03:05,34.0,51.0,65.0,3107,2546,483,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:03:16,35.0,51.0,65.0,3137,2573,489,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:03:26,34.0,50.0,63.0,3099,2549,473,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:03:37,34.0,50.0,63.0,3069,2539,460,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:03:47,34.0,50.0,62.0,3072,2536,460,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:03:58,34.0,50.0,62.0,3132,2583,481,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:04:08,34.0,51.0,64.0,3139,2599,486,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:04:19,35.0,50.0,64.0,3098,2577,479,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:04:29,36.0,52.0,64.0,3109,2588,458,2,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:04:39,36.0,52.0,64.0,3081,2557,469,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:04:50,36.0,52.0,64.0,3131,2579,487,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:05:00,36.0,52.0,64.0,3085,2564,480,1,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:05:11,35.0,52.0,65.0,3076,2552,479,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:05:21,34.0,51.0,63.0,3038,2527,488,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:05:32,34.0,51.0,63.0,3058,2545,487,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:05:42,35.0,52.0,65.0,3048,2520,486,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:05:53,35.0,52.0,64.0,3057,2515,492,2,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:06:03,35.0,52.0,64.0,3046,2510,485,8,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:06:13,34.0,52.0,64.0,3069,2544,485,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:06:24,35.0,51.0,63.0,2993,2484,456,0,0,0,""
2025-08-02 15:06:34,36.0,51.0,63.0,3013,2464,469,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:06:45,35.0,51.0,64.0,3097,2549,490,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:06:55,34.0,50.0,63.0,3061,2493,498,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:07:06,35.0,51.0,64.0,3038,2488,488,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:07:16,35.0,51.0,63.0,3025,2492,469,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:07:27,35.0,51.0,63.0,3062,2498,475,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:07:37,34.0,50.0,65.0,3028,2478,493,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:07:48,34.0,51.0,64.0,3015,2474,495,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:07:58,34.0,50.0,63.0,3062,2512,496,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:08:08,35.0,51.0,66.0,3093,2555,500,3,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:08:19,34.0,51.0,64.0,3045,2549,508,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:08:29,35.0,52.0,64.0,3076,2572,501,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:08:40,35.0,51.0,63.0,3077,2560,477,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:08:50,35.0,51.0,64.0,3057,2546,444,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:09:01,34.0,50.0,65.0,3091,2543,444,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:09:11,34.0,50.0,63.0,3077,2538,451,2,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:09:22,33.0,50.0,62.0,3021,2486,478,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:09:32,34.0,51.0,64.0,2994,2444,490,1,0,0,""
2025-08-02 15:09:42,34.0,51.0,64.0,2998,2437,461,0,0,0,""
2025-08-02 15:09:53,33.0,50.0,61.0,2965,2444,442,0,0,0,""
2025-08-02 15:10:03,35.0,51.0,64.0,3020,2501,464,4,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:10:14,36.0,52.0,65.0,3116,2596,487,1,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:10:24,34.0,51.0,64.0,3038,2547,496,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:10:35,35.0,51.0,64.0,2966,2457,489,0,0,0,""
2025-08-02 15:10:45,33.0,49.0,62.0,2934,2410,472,0,0,0,""
2025-08-02 15:10:56,33.0,49.0,61.0,2949,2429,451,3,0,0,""
,300821299603474623179991810048.0,18464278856873117151657984.0,1125867985328465197924352.0,25439,28271,26982,24423,25971,24436,""
2025-08-02 15:11:17,34.0,50.0,63.0,3005,2494,450,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:11:27,33.0,49.0,63.0,3007,2477,464,0,0,0,"SUSPICIOUS_0P3_PARTICLE_SPIKE"
2025-08-02 15:11:37,33.0,49.0,62.0,2985,2459,453,0,0,0,""
2025-08-02 15:11:48,34.0,50.0,62.0,2974,2491,481,0,0,0,""
